schema_version,word_id,base_en,pos,difficulty,created_utc,en_word,zh_word,zh_tr,ja_word,ja_tr,es_word,fr_word
,,conversion,,,,,,,,,,
,,convey,,,,,,,,,,
,,convict,,,,,,,,,,
,,conviction,,,,,,,,,,
,,convincing,,,,,,,,,,
,,cooperate,,,,,,,,,,
,,cooperative,,,,,,,,,,
,,coordinate,,,,,,,,,,
,,coordination,,,,,,,,,,
,,coordinator,,,,,,,,,,
,,cop,,,,,,,,,,
,,cope,,,,,,,,,,
,,copper,,,,,,,,,,
,,copyright,,,,,,,,,,
,,corporation,,,,,,,,,,
,,correction,,,,,,,,,,
,,correlate,,,,,,,,,,
,,correlation,,,,,,,,,,
,,correspond,,,,,,,,,,
,,correspondence,,,,,,,,,,
,,correspondent,,,,,,,,,,
,,corresponding,,,,,,,,,,
,,corridor,,,,,,,,,,
,,corrupt,,,,,,,,,,
,,corruption,,,,,,,,,,
,,costly,,,,,,,,,,
,,councilor,,,,,,,,,,
,,counselling,,,,,,,,,,
,,counsellor,,,,,,,,,,
,,counter,,,,,,,,,,
,,counterpart,,,,,,,,,,
,,countless,,,,,,,,,,
,,coup,,,,,,,,,,
,,courtesy,,,,,,,,,,
,,coverage,,,,,,,,,,
,,crack,,,,,,,,,,
,,craft,,,,,,,,,,
,,crawl,,,,,,,,,,
,,creativity,,,,,,,,,,
,,creator,,,,,,,,,,
,,credibility,,,,,,,,,,
,,credible,,,,,,,,,,
,,creep,,,,,,,,,,
,,critically,,,,,,,,,,
,,critique,,,,,,,,,,
,,crown,,,,,,,,,,
,,crude,,,,,,,,,,
,,cruise,,,,,,,,,,
,,crush,,,,,,,,,,
,,crystal,,,,,,,,,,
,,cue,,,,,,,,,,
,,cult,,,,,,,,,,
,,cultivate,,,,,,,,,,
,,curiosity,,,,,,,,,,
,,curious,,,,,,,,,,
,,curriculum,,,,,,,,,,
,,custody,,,,,,,,,,
,,cute,,,,,,,,,,
,,cutting,,,,,,,,,,
,,cynical,,,,,,,,,,
,,dairy,,,,,,,,,,
,,dam,,,,,,,,,,
,,damaging,,,,,,,,,,
,,dare,,,,,,,,,,
,,darkness,,,,,,,,,,
,,database,,,,,,,,,,
,,dawn,,,,,,,,,,
,,deadline,,,,,,,,,,
,,deadly,,,,,,,,,,
,,dealer,,,,,,,,,,
,,debris,,,,,,,,,,
,,debut,,,,,,,,,,
,,decision-making,,,,,,,,,,
,,decisive,,,,,,,,,,
,,deck,,,,,,,,,,
,,declaration,,,,,,,,,,
,,dedicated,,,,,,,,,,
,,dedication,,,,,,,,,,
,,deed,,,,,,,,,,
,,deem,,,,,,,,,,
,,default,,,,,,,,,,
,,defect,,,,,,,,,,
,,defender,,,,,,,,,,
,,defensive,,,,,,,,,,
,,deficiency,,,,,,,,,,
,,deficit,,,,,,,,,,
,,defy,,,,,,,,,,
,,delegate,,,,,,,,,,
,,delegation,,,,,,,,,,
,,delete,,,,,,,,,,
,,delicate,,,,,,,,,,
,,democracy,,,,,,,,,,
,,democratic,,,,,,,,,,
,,demon,,,,,,,,,,
,,demonstration,,,,,,,,,,
,,denial,,,,,,,,,,
,,denounce,,,,,,,,,,
,,dense,,,,,,,,,,
,,density,,,,,,,,,,
,,depart,,,,,,,,,,
,,dependence,,,,,,,,,,
,,dependent,,,,,,,,,,
,,depict,,,,,,,,,,
,,deploy,,,,,,,,,,
,,deployment,,,,,,,,,,
,,deposit,,,,,,,,,,
,,depression,,,,,,,,,,
,,deprive,,,,,,,,,,
,,deputy,,,,,,,,,,
,,derive,,,,,,,,,,
,,descend,,,,,,,,,,
,,descent,,,,,,,,,,
,,designate,,,,,,,,,,
,,desirable,,,,,,,,,,
,,desktop,,,,,,,,,,
,,desperately,,,,,,,,,,
,,destruction,,,,,,,,,,
,,destructive,,,,,,,,,,
,,detain,,,,,,,,,,
,,detection,,,,,,,,,,
,,detention,,,,,,,,,,
,,deteriorate,,,,,,,,,,
,,determination,,,,,,,,,,
,,devastate,,,,,,,,,,
,,devil,,,,,,,,,,
,,devise,,,,,,,,,,
,,devote,,,,,,,,,,
,,diagnose,,,,,,,,,,
,,diagnosis,,,,,,,,,,
,,dictate,,,,,,,,,,
,,dictator,,,,,,,,,,
,,differ,,,,,,,,,,
,,differentiate,,,,,,,,,,
,,dignity,,,,,,,,,,
,,dilemma,,,,,,,,,,
,,dimension,,,,,,,,,,
,,diminish,,,,,,,,,,
,,dip,,,,,,,,,,
,,diplomat,,,,,,,,,,
,,diplomatic,,,,,,,,,,
,,directory,,,,,,,,,,
,,disability,,,,,,,,,,
,,disabled,,,,,,,,,,
,,disagreement,,,,,,,,,,
,,disappoint,,,,,,,,,,
,,disappointment,,,,,,,,,,
,,disastrous,,,,,,,,,,
,,discard,,,,,,,,,,
,,discharge,,,,,,,,,,
,,disclose,,,,,,,,,,
,,disclosure,,,,,,,,,,
,,discourage,,,,,,,,,,
,,discourse,,,,,,,,,,
,,discretion,,,,,,,,,,
,,discrimination,,,,,,,,,,
,,dismissal,,,,,,,,,,
,,disorder,,,,,,,,,,
,,displace,,,,,,,,,,
,,disposal,,,,,,,,,,
,,dispose,,,,,,,,,,
,,dispute,,,,,,,,,,
,,disrupt,,,,,,,,,,
,,disruption,,,,,,,,,,
,,dissolve,,,,,,,,,,
,,distant,,,,,,,,,,
,,distinct,,,,,,,,,,
,,distinction,,,,,,,,,,
,,distinctive,,,,,,,,,,
,,distinguish,,,,,,,,,,
,,distort,,,,,,,,,,
,,distract,,,,,,,,,,
,,distress,,,,,,,,,,
,,disturb,,,,,,,,,,
,,disturbing,,,,,,,,,,
,,dive,,,,,,,,,,
,,diverse,,,,,,,,,,
,,diversity,,,,,,,,,,
,,divert,,,,,,,,,,
,,divine,,,,,,,,,,
,,divorce,,,,,,,,,,
,,doctrine,,,,,,,,,,
,,documentation,,,,,,,,,,
,,domain,,,,,,,,,,
,,dominance,,,,,,,,,,
,,dominant,,,,,,,,,,
,,donation,,,,,,,,,,
,,donor,,,,,,,,,,
,,dose,,,,,,,,,,
,,dot,,,,,,,,,,
,,downtown,,,,,,,,,,
,,drain,,,,,,,,,,
,,dramatically,,,,,,,,,,
,,drift,,,,,,,,,,
,,driving,,,,,,,,,,
,,drought,,,,,,,,,,
,,drown,,,,,,,,,,
,,dual,,,,,,,,,,
,,dub,,,,,,,,,,
,,dull,,,,,,,,,,
,,dumb,,,,,,,,,,
,,dump,,,,,,,,,,
,,duo,,,,,,,,,,
,,duration,,,,,,,,,,
,,dynamic,,,,,,,,,,
,,eager,,,,,,,,,,
,,earnings,,,,,,,,,,
,,ease,,,,,,,,,,
,,echo,,,,,,,,,,
,,ecological,,,,,,,,,,
,,economics,,,,,,,,,,
,,economist,,,,,,,,,,
,,editorial,,,,,,,,,,
,,educator,,,,,,,,,,
,,effectiveness,,,,,,,,,,
,,efficiency,,,,,,,,,,
,,efficiently,,,,,,,,,,
,,ego,,,,,,,,,,
,,elaborate,,,,,,,,,,
,,elbow,,,,,,,,,,
,,electoral,,,,,,,,,,
,,electronics,,,,,,,,,,
,,elegant,,,,,,,,,,
,,elementary,,,,,,,,,,
,,elevate,,,,,,,,,,
,,eligible,,,,,,,,,,
,,eliminate,,,,,,,,,,
,,elite,,,,,,,,,,
,,embark,,,,,,,,,,
,,embarrassment,,,,,,,,,,
,,embassy,,,,,,,,,,
,,embed,,,,,,,,,,
,,embody,,,,,,,,,,
,,embrace,,,,,,,,,,
,,emergence,,,,,,,,,,
,,emission,,,,,,,,,,
,,emotionally,,,,,,,,,,
,,empire,,,,,,,,,,
,,empirical,,,,,,,,,,
,,empower,,,,,,,,,,
,,enact,,,,,,,,,,
,,encompass,,,,,,,,,,
,,encouragement,,,,,,,,,,
,,encouraging,,,,,,,,,,
,,endeavor,,,,,,,,,,
,,endless,,,,,,,,,,
,,endorse,,,,,,,,,,
,,endorsement,,,,,,,,,,
,,endure,,,,,,,,,,
,,enforce,,,,,,,,,,
,,enforcement,,,,,,,,,,
,,engagement,,,,,,,,,,
,,engaging,,,,,,,,,,
,,enjoyable,,,,,,,,,,
,,enquire,,,,,,,,,,
,,enrich,,,,,,,,,,
,,enroll,,,,,,,,,,
,,ensue,,,,,,,,,,
,,enterprise,,,,,,,,,,
,,entertaining,,,,,,,,,,
,,enthusiast,,,,,,,,,,
,,entitle,,,,,,,,,,
,,entity,,,,,,,,,,
,,entrepreneur,,,,,,,,,,
,,envelope,,,,,,,,,,
,,epidemic,,,,,,,,,,
,,equality,,,,,,,,,,
,,equation,,,,,,,,,,
,,equip,,,,,,,,,,
,,equivalent,,,,,,,,,,
,,era,,,,,,,,,,
,,erect,,,,,,,,,,
,,erupt,,,,,,,,,,
,,escalate,,,,,,,,,,
,,essence,,,,,,,,,,
,,essentially,,,,,,,,,,
,,establishment,,,,,,,,,,
,,eternal,,,,,,,,,,
,,ethic,,,,,,,,,,
,,ethnic,,,,,,,,,,
,,evacuate,,,,,,,,,,
,,evaluation,,,,,,,,,,
,,evident,,,,,,,,,,
,,evoke,,,,,,,,,,
,,evolution,,,,,,,,,,
,,evolutionary,,,,,,,,,,
,,evolve,,,,,,,,,,
,,exaggerate,,,,,,,,,,
,,exceed,,,,,,,,,,
,,excellence,,,,,,,,,,
,,exception,,,,,,,,,,
,,exceptional,,,,,,,,,,
,,excess,,,,,,,,,,
,,excessive,,,,,,,,,,
,,exclude,,,,,,,,,,
,,exclusion,,,,,,,,,,
,,exclusive,,,,,,,,,,
,,exclusively,,,,,,,,,,
,,execute,,,,,,,,,,
,,execution,,,,,,,,,,
,,exert,,,,,,,,,,
,,exhibit,,,,,,,,,,
,,exile,,,,,,,,,,
,,exit,,,,,,,,,,
,,exotic,,,,,,,,,,
,,expansion,,,,,,,,,,
,,expenditure,,,,,,,,,,
,,experimental,,,,,,,,,,
,,expertise,,,,,,,,,,
,,expire,,,,,,,,,,
,,explicit,,,,,,,,,,
,,explicitly,,,,,,,,,,
,,exploit,,,,,,,,,,
,,exploitation,,,,,,,,,,
,,explosive,,,,,,,,,,
,,exposure,,,,,,,,,,
,,extension,,,,,,,,,,
,,extensive,,,,,,,,,,
,,extensively,,,,,,,,,,
,,extract,,,,,,,,,,
,,extremist,,,,,,,,,,
,,fabric,,,,,,,,,,
,,fabulous,,,,,,,,,,
,,facilitate,,,,,,,,,,
,,faction,,,,,,,,,,
,,faculty,,,,,,,,,,
,,fade,,,,,,,,,,
,,failed,,,,,,,,,,
,,fairness,,,,,,,,,,
,,fake,,,,,,,,,,
,,fame,,,,,,,,,,
,,fantasy,,,,,,,,,,
,,fare,,,,,,,,,,
,,fatal,,,,,,,,,,
,,fate,,,,,,,,,,
,,favorable,,,,,,,,,,
,,feat,,,,,,,,,,
,,federal,,,,,,,,,,
,,feeding,,,,,,,,,,
,,feminist,,,,,,,,,,
,,fever,,,,,,,,,,
,,fiber,,,,,,,,,,
,,fierce,,,,,,,,,,
,,film-maker,,,,,,,,,,
,,filter,,,,,,,,,,
,,fine,,,,,,,,,,
,,firearm,,,,,,,,,,
,,firefighter,,,,,,,,,,
,,firework,,,,,,,,,,
,,firm,,,,,,,,,,
,,firmly,,,,,,,,,,
,,fit,,,,,,,,,,
,,fixture,,,,,,,,,,
,,flavor,,,,,,,,,,
,,flaw,,,,,,,,,,
,,flawed,,,,,,,,,,
,,flee,,,,,,,,,,
,,fleet,,,,,,,,,,
,,flesh,,,,,,,,,,
,,flexibility,,,,,,,,,,
,,flourish,,,,,,,,,,
,,fluid,,,,,,,,,,
,,fond,,,,,,,,,,
,,fool,,,,,,,,,,
,,footage,,,,,,,,,,
,,forbid,,,,,,,,,,
,,forecast,,,,,,,,,,
,,foreigner,,,,,,,,,,
,,forge,,,,,,,,,,
,,format,,,,,,,,,,
,,formation,,,,,,,,,,
,,formerly,,,,,,,,,,
,,formula,,,,,,,,,,
,,formulate,,,,,,,,,,
,,forth,,,,,,,,,,
,,forthcoming,,,,,,,,,,
,,fortunate,,,,,,,,,,
,,forum,,,,,,,,,,
,,fossil,,,,,,,,,,
,,foster,,,,,,,,,,
,,foundation,,,,,,,,,,
,,founder,,,,,,,,,,
,,fraction,,,,,,,,,,
,,fragile,,,,,,,,,,
,,fragment,,,,,,,,,,
,,framework,,,,,,,,,,
,,franchise,,,,,,,,,,
,,frankly,,,,,,,,,,
,,fraud,,,,,,,,,,
,,freely,,,,,,,,,,
,,frequent,,,,,,,,,,
,,frustrated,,,,,,,,,,
,,frustrating,,,,,,,,,,
,,frustration,,,,,,,,,,
,,fulfil,,,,,,,,,,
,,full-time,,,,,,,,,,
,,functional,,,,,,,,,,
,,fundamentally,,,,,,,,,,
,,fundraising,,,,,,,,,,
,,funeral,,,,,,,,,,
,,furious,,,,,,,,,,
,,gallon,,,,,,,,,,
,,gambling,,,,,,,,,,
,,gaming,,,,,,,,,,
,,gathering,,,,,,,,,,
,,gay,,,,,,,,,,
,,gaze,,,,,,,,,,
,,gear,,,,,,,,,,
,,gender,,,,,,,,,,
,,gene,,,,,,,,,,
,,generic,,,,,,,,,,
,,genetic,,,,,,,,,,
,,genius,,,,,,,,,,
,,genocide,,,,,,,,,,
,,genuine,,,,,,,,,,
,,genuinely,,,,,,,,,,
,,gesture,,,,,,,,,,
,,gig,,,,,,,,,,
,,glance,,,,,,,,,,
,,glimpse,,,,,,,,,,
,,globalization,,,,,,,,,,
,,globe,,,,,,,,,,
,,glorious,,,,,,,,,,
,,glory,,,,,,,,,,
,,golden,,,,,,,,,,
,,goodness,,,,,,,,,,
,,gorgeous,,,,,,,,,,
,,governance,,,,,,,,,,
,,governor,,,,,,,,,,
,,grace,,,,,,,,,,
,,graphic,,,,,,,,,,
,,graphics,,,,,,,,,,
,,grasp,,,,,,,,,,
,,grave,,,,,,,,,,
,,gravity,,,,,,,,,,
,,greatly,,,,,,,,,,
,,greenhouse,,,,,,,,,,
,,grid,,,,,,,,,,
,,grief,,,,,,,,,,
,,grin,,,,,,,,,,
,,grind,,,,,,,,,,
,,grip,,,,,,,,,,
,,grocery,,,,,,,,,,
,,guerrilla,,,,,,,,,,
,,guidance,,,,,,,,,,
,,guideline,,,,,,,,,,
,,guilt,,,,,,,,,,
,,gut,,,,,,,,,,
,,habitat,,,,,,,,,,
,,hail,,,,,,,,,,
,,halfway,,,,,,,,,,
,,halt,,,,,,,,,,
,,handful,,,,,,,,,,
,,handling,,,,,,,,,,
,,handy,,,,,,,,,,
,,harassment,,,,,,,,,,
,,harbor,,,,,,,,,,
,,hardware,,,,,,,,,,
,,harmony,,,,,,,,,,
,,harsh,,,,,,,,,,
,,harvest,,,,,,,,,,
,,hatred,,,,,,,,,,
,,haunt,,,,,,,,,,
,,hazard,,,,,,,,,,
,,headquarters,,,,,,,,,,
,,heal,,,,,,,,,,
,,healthcare,,,,,,,,,,
,,heighten,,,,,,,,,,
,,helmet,,,,,,,,,,
,,hence,,,,,,,,,,
,,herb,,,,,,,,,,
,,heritage,,,,,,,,,,
,,hidden,,,,,,,,,,
,,hierarchy,,,,,,,,,,
,,high-profile,,,,,,,,,,
,,highway,,,,,,,,,,
,,hilarious,,,,,,,,,,
,,hint,,,,,,,,,,
,,hip,,,,,,,,,,
,,historian,,,,,,,,,,
,,homeland,,,,,,,,,,
,,homeless,,,,,,,,,,
,,honesty,,,,,,,,,,
,,hook,,,,,,,,,,
,,hopeful,,,,,,,,,,
,,hopefully,,,,,,,,,,
,,horizon,,,,,,,,,,
,,horn,,,,,,,,,,
,,hostage,,,,,,,,,,
,,hostile,,,,,,,,,,
,,hostility,,,,,,,,,,
,,humanitarian,,,,,,,,,,
,,humanity,,,,,,,,,,
,,humble,,,,,,,,,,
,,hunger,,,,,,,,,,
,,hydrogen,,,,,,,,,,
,,hypothesis,,,,,,,,,,
,,icon,,,,,,,,,,
,,identical,,,,,,,,,,
,,identification,,,,,,,,,,
,,ideological,,,,,,,,,,
,,ideology,,,,,,,,,,
,,idiot,,,,,,,,,,
,,ignorance,,,,,,,,,,
,,illusion,,,,,,,,,,
,,imagery,,,,,,,,,,
,,immense,,,,,,,,,,
,,immigration,,,,,,,,,,
,,imminent,,,,,,,,,,
,,immune,,,,,,,,,,
,,implement,,,,,,,,,,
,,implementation,,,,,,,,,,
,,implication,,,,,,,,,,
,,imprison,,,,,,,,,,
,,imprisonment,,,,,,,,,,
,,inability,,,,,,,,,,
,,inadequate,,,,,,,,,,
,,inappropriate,,,,,,,,,,
,,incentive,,,,,,,,,,
,,incidence,,,,,,,,,,
,,inclined,,,,,,,,,,
,,inclusion,,,,,,,,,,
,,incorporate,,,,,,,,,,
,,incorrect,,,,,,,,,,
,,incur,,,,,,,,,,
,,independence,,,,,,,,,,
,,index,,,,,,,,,,
,,indication,,,,,,,,,,
,,indicator,,,,,,,,,,
,,indictment,,,,,,,,,,
,,indigenous,,,,,,,,,,
,,induce,,,,,,,,,,
,,indulge,,,,,,,,,,
,,inequality,,,,,,,,,,
,,inevitable,,,,,,,,,,
,,infamous,,,,,,,,,,
,,infant,,,,,,,,,,
,,infect,,,,,,,,,,
,,infer,,,,,,,,,,
,,inflation,,,,,,,,,,
,,inflict,,,,,,,,,,
,,influential,,,,,,,,,,
,,info,,,,,,,,,,
,,infrastructure,,,,,,,,,,
,,inhabitant,,,,,,,,,,
,,inherent,,,,,,,,,,
,,inherit,,,,,,,,,,
,,inhibit,,,,,,,,,,
,,initiate,,,,,,,,,,
,,inject,,,,,,,,,,
,,injection,,,,,,,,,,
,,injustice,,,,,,,,,,
,,ink,,,,,,,,,,
,,inmate,,,,,,,,,,
,,innovation,,,,,,,,,,
,,innovative,,,,,,,,,,
,,input,,,,,,,,,,
,,insert,,,,,,,,,,
,,insertion,,,,,,,,,,
,,insider,,,,,,,,,,
,,inspect,,,,,,,,,,
,,inspection,,,,,,,,,,
,,inspector,,,,,,,,,,
,,inspiration,,,,,,,,,,
,,installation,,,,,,,,,,
,,instant,,,,,,,,,,
,,instantly,,,,,,,,,,
,,instinct,,,,,,,,,,
,,institutional,,,,,,,,,,
,,instruct,,,,,,,,,,
,,instrumental,,,,,,,,,,
,,insufficient,,,,,,,,,,
,,insult,,,,,,,,,,
,,intact,,,,,,,,,,
,,intake,,,,,,,,,,
,,integral,,,,,,,,,,
,,integrate,,,,,,,,,,
,,integrated,,,,,,,,,,
,,integration,,,,,,,,,,
,,integrity,,,,,,,,,,
,,intellectual,,,,,,,,,,
,,intensify,,,,,,,,,,
,,intensity,,,,,,,,,,
,,intensive,,,,,,,,,,
,,intent,,,,,,,,,,
,,interact,,,,,,,,,,
,,interaction,,,,,,,,,,
,,interactive,,,,,,,,,,
,,interface,,,,,,,,,,
,,interfere,,,,,,,,,,
,,interference,,,,,,,,,,
,,interim,,,,,,,,,,
,,interior,,,,,,,,,,
,,intermediate,,,,,,,,,,
,,interpretation,,,,,,,,,,
,,interval,,,,,,,,,,
,,intervene,,,,,,,,,,
,,intervention,,,,,,,,,,
,,intimate,,,,,,,,,,
,,intriguing,,,,,,,,,,
,,invade,,,,,,,,,,
,,invasion,,,,,,,,,,
,,investigator,,,,,,,,,,
,,investor,,,,,,,,,,
,,invisible,,,,,,,,,,
,,invoke,,,,,,,,,,
,,involvement,,,,,,,,,,
,,ironic,,,,,,,,,,
,,ironically,,,,,,,,,,
,,irony,,,,,,,,,,
,,irrelevant,,,,,,,,,,
,,isolate,,,,,,,,,,
,,isolated,,,,,,,,,,
,,isolation,,,,,,,,,,
,,jail,,,,,,,,,,
,,jet,,,,,,,,,,
,,joint,,,,,,,,,,
,,journalism,,,,,,,,,,
,,judicial,,,,,,,,,,
,,junction,,,,,,,,,,
,,jurisdiction,,,,,,,,,,
,,jury,,,,,,,,,,
,,just,,,,,,,,,,
,,justification,,,,,,,,,,
,,kidnap,,,,,,,,,,
,,kidney,,,,,,,,,,
,,kingdom,,,,,,,,,,
,,kit,,,,,,,,,,
,,lad,,,,,,,,,,
,,ladder,,,,,,,,,,
,,landing,,,,,,,,,,
,,landlord,,,,,,,,,,
,,landmark,,,,,,,,,,
,,lane,,,,,,,,,,
,,lap,,,,,,,,,,
,,large-scale,,,,,,,,,,
,,laser,,,,,,,,,,
,,lately,,,,,,,,,,
,,latter,,,,,,,,,,
,,lawn,,,,,,,,,,
,,lawsuit,,,,,,,,,,
,,layout,,,,,,,,,,
,,leaflet,,,,,,,,,,
,,leak,,,,,,,,,,
,,leap,,,,,,,,,,
,,legacy,,,,,,,,,,
,,legend,,,,,,,,,,
,,legendary,,,,,,,,,,
,,legislation,,,,,,,,,,
,,legislative,,,,,,,,,,
,,legislature,,,,,,,,,,
,,legitimate,,,,,,,,,,
,,lengthy,,,,,,,,,,
,,lens,,,,,,,,,,
,,lesbian,,,,,,,,,,
,,lesser,,,,,,,,,,
,,lethal,,,,,,,,,,
,,liable,,,,,,,,,,
,,liberal,,,,,,,,,,
,,liberation,,,,,,,,,,
,,liberty,,,,,,,,,,
,,license,,,,,,,,,,
,,lifelong,,,,,,,,,,
,,lifetime,,,,,,,,,,
,,lighting,,,,,,,,,,
,,likelihood,,,,,,,,,,
,,likewise,,,,,,,,,,
,,limb,,,,,,,,,,
,,limitation,,,,,,,,,,
,,line-up,,,,,,,,,,
,,linear,,,,,,,,,,
,,linger,,,,,,,,,,
,,listing,,,,,,,,,,
,,literacy,,,,,,,,,,
,,literally,,,,,,,,,,
,,literary,,,,,,,,,,
,,liter,,,,,,,,,,
,,litter,,,,,,,,,,
,,liver,,,,,,,,,,
,,lobby,,,,,,,,,,
,,log,,,,,,,,,,
,,logic,,,,,,,,,,
,,logo,,,,,,,,,,
,,long-standing,,,,,,,,,,
,,long-time,,,,,,,,,,
,,loom,,,,,,,,,,
,,loop,,,,,,,,,,
,,lottery,,,,,,,,,,
,,loyal,,,,,,,,,,
,,loyalty,,,,,,,,,,
,,lyric,,,,,,,,,,
,,machinery,,,,,,,,,,
,,magical,,,,,,,,,,
,,magistrate,,,,,,,,,,
,,magnetic,,,,,,,,,,
,,magnificent,,,,,,,,,,
,,magnitude,,,,,,,,,,
,,mainland,,,,,,,,,,
,,mainstream,,,,,,,,,,
,,maintenance,,,,,,,,,,
,,major,,,,,,,,,,
,,make-up,,,,,,,,,,
,,making,,,,,,,,,,
,,mandate,,,,,,,,,,
,,mandatory,,,,,,,,,,
,,manifest,,,,,,,,,,
,,manipulate,,,,,,,,,,
,,manipulation,,,,,,,,,,
,,manufacture,,,,,,,,,,
,,manufacturing,,,,,,,,,,
,,manuscript,,,,,,,,,,
,,marathon,,,,,,,,,,
,,march,,,,,,,,,,
,,margin,,,,,,,,,,
,,marginal,,,,,,,,,,
,,marine,,,,,,,,,,
,,marker,,,,,,,,,,
,,marketplace,,,,,,,,,,
,,martial,,,,,,,,,,
,,mask,,,,,,,,,,
,,massacre,,,,,,,,,,
,,mate,,,,,,,,,,
,,mathematical,,,,,,,,,,
,,mature,,,,,,,,,,
,,maximize,,,,,,,,,,
,,mayor,,,,,,,,,,
,,meaningful,,,,,,,,,,
,,meantime,,,,,,,,,,
,,mechanic,,,,,,,,,,
,,mechanical,,,,,,,,,,
,,mechanism,,,,,,,,,,
,,medal,,,,,,,,,,
,,medication,,,,,,,,,,
,,medieval,,,,,,,,,,
,,meditation,,,,,,,,,,
,,melody,,,,,,,,,,
,,membership,,,,,,,,,,
,,memo,,,,,,,,,,
,,memoir,,,,,,,,,,
,,memorable,,,,,,,,,,
,,memorial,,,,,,,,,,
,,mentor,,,,,,,,,,
,,merchant,,,,,,,,,,
,,mercy,,,,,,,,,,
,,mere,,,,,,,,,,
,,merely,,,,,,,,,,
,,merge,,,,,,,,,,
,,merger,,,,,,,,,,
,,merit,,,,,,,,,,
,,metaphor,,,,,,,,,,
,,methodology,,,,,,,,,,
,,midst,,,,,,,,,,
,,migration,,,,,,,,,,
,,militant,,,,,,,,,,
,,militia,,,,,,,,,,
,,mill,,,,,,,,,,
,,miner,,,,,,,,,,
,,minimal,,,,,,,,,,
,,minimize,,,,,,,,,,
,,mining,,,,,,,,,,
,,ministry,,,,,,,,,,
,,minute,,,,,,,,,,
,,miracle,,,,,,,,,,
,,miserable,,,,,,,,,,
,,misery,,,,,,,,,,
,,misleading,,,,,,,,,,
,,missile,,,,,,,,,,
,,mob,,,,,,,,,,
,,mobility,,,,,,,,,,
,,mobilize,,,,,,,,,,
,,mode,,,,,,,,,,
,,moderate,,,,,,,,,,
,,modest,,,,,,,,,,
,,modification,,,,,,,,,,
,,momentum,,,,,,,,,,
,,monk,,,,,,,,,,
,,monopoly,,,,,,,,,,
,,monster,,,,,,,,,,
,,monthly,,,,,,,,,,
,,monument,,,,,,,,,,
,,morality,,,,,,,,,,
,,moreover,,,,,,,,,,
,,mortgage,,,,,,,,,,
,,mosque,,,,,,,,,,
,,motion,,,,,,,,,,
,,motivate,,,,,,,,,,
,,motivation,,,,,,,,,,
,,motive,,,,,,,,,,
,,motorist,,,,,,,,,,
,,moving,,,,,,,,,,
,,municipal,,,,,,,,,,
,,mutual,,,,,,,,,,
,,myth,,,,,,,,,,
,,naked,,,,,,,,,,
,,namely,,,,,,,,,,
,,nasty,,,,,,,,,,
,,nationwide,,,,,,,,,,
,,naval,,,,,,,,,,
,,navigation,,,,,,,,,,
,,nearby,,,,,,,,,,
,,necessity,,,,,,,,,,
,,neglect,,,,,,,,,,
,,negotiate,,,,,,,,,,
,,negotiation,,,,,,,,,,
,,neighboring,,,,,,,,,,
,,nest,,,,,,,,,,
,,net,,,,,,,,,,
,,neutral,,,,,,,,,,
,,newly,,,,,,,,,,
,,newsletter,,,,,,,,,,
,,niche,,,,,,,,,,
,,noble,,,,,,,,,,
,,nod,,,,,,,,,,
,,nominate,,,,,,,,,,
,,nomination,,,,,,,,,,
,,nominee,,,,,,,,,,
,,non-profit,,,,,,,,,,
,,nonetheless,,,,,,,,,,
,,nonsense,,,,,,,,,,
,,noon,,,,,,,,,,
,,norm,,,,,,,,,,
,,notable,,,,,,,,,,
,,notably,,,,,,,,,,
,,notebook,,,,,,,,,,
,,notify,,,,,,,,,,
,,notorious,,,,,,,,,,
,,novel,,,,,,,,,,
,,novelist,,,,,,,,,,
,,nowadays,,,,,,,,,,
,,nursery,,,,,,,,,,
,,nursing,,,,,,,,,,
,,nutrition,,,,,,,,,,
,,obesity,,,,,,,,,,
,,objection,,,,,,,,,,
,,oblige,,,,,,,,,,
,,observer,,,,,,,,,,
,,obsess,,,,,,,,,,
,,obsession,,,,,,,,,,
,,obstacle,,,,,,,,,,
,,occasional,,,,,,,,,,
,,occupation,,,,,,,,,,
,,occupy,,,,,,,,,,
,,occurrence,,,,,,,,,,
,,odds,,,,,,,,,,
,,offender,,,,,,,,,,
,,offering,,,,,,,,,,
,,offspring,,,,,,,,,,
,,ongoing,,,,,,,,,,
,,openly,,,,,,,,,,
,,opera,,,,,,,,,,
,,operational,,,,,,,,,,
,,operator,,,,,,,,,,
,,opt,,,,,,,,,,
,,optical,,,,,,,,,,
,,optimism,,,,,,,,,,
,,optimistic,,,,,,,,,,
,,oral,,,,,,,,,,
,,orchestra,,,,,,,,,,
,,organic,,,,,,,,,,
,,organizational,,,,,,,,,,
,,orientation,,,,,,,,,,
,,originate,,,,,,,,,,
,,outbreak,,,,,,,,,,
,,outfit,,,,,,,,,,
,,outing,,,,,,,,,,
,,outlet,,,,,,,,,,
,,outlook,,,,,,,,,,
,,output,,,,,,,,,,
,,outrage,,,,,,,,,,
,,outsider,,,,,,,,,,
,,outstanding,,,,,,,,,,
,,overcome,,,,,,,,,,
,,overlook,,,,,,,,,,
,,overly,,,,,,,,,,
,,overnight,,,,,,,,,,
,,overseas,,,,,,,,,,
,,oversee,,,,,,,,,,
,,overturn,,,,,,,,,,
,,overwhelm,,,,,,,,,,
,,overwhelming,,,,,,,,,,
,,ownership,,,,,,,,,,
