schema_version,sentence_id,word_id,difficulty,base_en,base_audio_ms,zh_sentence,ja_sentence,es_sentence,fr_sentence,en_sentence,zh_tr,ja_tr
1,sent_185,w_185,A1,understand very nice,1660,理解不错,理解するを食べる,me gusta entender,mon comprendre,understand very nice,lǐjiě bùcuò,rikai suru ga arimasu
1,sent_186,w_186,A1,big environment,1546,环境很美,環境は新しい,gran medio ambiente,environnement est bon,big environment,dà huánjìng,kankyou wa atarashii
1,sent_187,w_187,A1,I like develop,1585,大发展,発展するを食べる,mi desarrollar,nouveau développer,I like develop,fāzhǎn zài zhèlǐ,watashi no hatten suru
1,sent_188,w_188,A1,society is good,1865,我的社会,あなたの社会,nuevo sociedad,société est bon,society is good,xiǎo shèhuì,shakai ga arimasu
1,sent_189,w_189,A1,I like culture,1622,文化不错,文化は大きい,tu cultura,culture est bon,I like culture,xiǎo wénhuà,watashi no bunka
1,sent_190,w_190,A1,experience very nice,1691,我的经验,経験を食べる,pequeño experiencia,grand expérience,experience very nice,dà jīngyàn,keiken wa chiisai
1,sent_191,w_191,A1,new significant,1850,你的重要的,重要なです,me gusta significativo,votre significatif,new significant,xīn zhòngyào de,juuyou na wo taberu
1,sent_192,w_192,A1,big analyze,1297,分析在这里,分析するは古い,pequeño analizar,nouveau analyser,big analyze,dà fēnxī,watashi no bunseki suru
1,sent_193,w_193,A1,small complex,1448,我的复杂,複雑は小さい,complejo muy bien,j'aime complexe,small complex,nǐ de fùzá,fukuzatsu wa ōkii
1,sent_194,w_194,A1,my influence,1194,影响很美,影響するは新しい,me gusta influir,votre influencer,my influence,yǐngxiǎng hěn měi,eikyou suru ga ii
1,sent_195,w_195,A1,big demonstrate,1534,证明很好,実証するは新しい,tu demostrar,démontrer ici maintenant,big demonstrate,zhèngmíng hěn měi,jisshou suru wa ōkii
1,sent_196,w_196,A1,I like phenomenon,1197,你的现象,現象は小さい,fenómeno aquí ahora,votre phénomène,I like phenomenon,xiànxiàng hěn hǎo,genshou ga arimasu
1,sent_197,w_197,A1,your comprehensive,1711,全面的不错,包括的がいい,me gusta comprensivo,grand compréhensif,your comprehensive,xīn quánmiàn de,houkatsuteki desu
1,sent_198,w_198,A1,your fundamental,1837,我喜欢基本的,私の基本的,me gusta fundamental,grand fondamental,your fundamental,wǒ de jīběn de,kihonteki wa ōkii
1,sent_199,w_199,A1,constitute is good,1545,小构成,あなたの構成する,constituir es bueno,vieux constituer,constitute is good,xīn gòuchéng,kousei suru wa furui
1,sent_200,w_200,A1,big paradigm,1146,范式很好,パラダイムがいい,paradigma aquí ahora,j'aime paradigme,big paradigm,dà fànshì,paradaimu wa ōkii
1,sent_201,w_201,A1,eat is good,1241,大吃,私の食べる,viejo comer,manger très bien,eat is good,wǒ xǐhuān chī,taberu wa ōkii
1,sent_202,w_202,A1,water here now,1842,我的水,水があります,gran agua,eau très bien,water here now,dà shuǐ,mizu ga arimasu
1,sent_203,w_203,A1,old house,1188,房子在这里,家は小さい,casa aquí ahora,nouveau maison,old house,fángzi hěn hǎo,ie wo taberu
1,sent_204,w_204,A1,my big,1120,你的大,大きいは古い,me gusta grande,grand très bien,my big,dà zài zhèlǐ,ookii ga arimasu
1,sent_205,w_205,A1,old happy,1768,我的高兴,嬉しいは小さい,pequeño feliz,grand heureux,old happy,nǐ de gāoxìng,ureshii ga arimasu
1,sent_206,w_206,A1,book is good,1220,书很美,本です,me gusta libro,vieux livre,book is good,shū hěn měi,hon ga ii
1,sent_207,w_207,A1,small study,916,新学习,私の勉強する,nuevo estudiar,j'aime étudier,small study,wǒ xǐhuān xuéxí,benkyou suru desu
1,sent_208,w_208,A1,beautiful very nice,852,美丽不错,美しいです,viejo hermoso,beau est bon,beautiful very nice,dà měilì,utsukushii ga ii
1,sent_209,w_209,A1,big important,1098,我喜欢重要,重要は小さい,importante muy bien,mon important,big important,nǐ de zhòngyào,juuyou wa chiisai
1,sent_210,w_210,A1,my understand,1707,你的理解,あなたの理解する,tu entender,petit comprendre,my understand,nǐ de lǐjiě,rikai suru wa chiisai
1,sent_211,w_211,A1,my environment,1149,新环境,環境です,medio ambiente muy bien,petit environnement,my environment,huánjìng zài zhèlǐ,kankyou wo taberu
1,sent_212,w_212,A1,develop very nice,881,我喜欢发展,あなたの発展する,pequeño desarrollar,mon développer,develop very nice,fāzhǎn zài zhèlǐ,hatten suru wa ōkii
1,sent_213,w_213,A1,big society,1058,新社会,社会は小さい,gran sociedad,votre société,big society,dà shèhuì,shakai ga ii
1,sent_214,w_214,A1,culture is good,1620,你的文化,私の文化,cultura aquí ahora,culture est bon,culture is good,nǐ de wénhuà,bunka wo taberu
1,sent_215,w_215,A1,my experience,1297,新经验,経験は小さい,mi experiencia,votre expérience,my experience,xiǎo jīngyàn,anata no keiken
1,sent_216,w_216,A1,old significant,1986,重要的很美,あなたの重要な,mi significativo,mon significatif,old significant,wǒ de zhòngyào de,juuyou na wa atarashii
1,sent_217,w_217,A1,analyze is good,1991,大分析,分析するは新しい,mi analizar,petit analyser,analyze is good,nǐ de fēnxī,bunseki suru wa ōkii
1,sent_218,w_218,A1,I like complex,1251,复杂不错,複雑は新しい,complejo es bueno,complexe ici maintenant,I like complex,wǒ de fùzá,fukuzatsu wa ōkii
1,sent_219,w_219,A1,small influence,1720,影响不错,影響するは小さい,me gusta influir,j'aime influencer,small influence,yǐngxiǎng bùcuò,eikyou suru wa atarashii
1,sent_220,w_220,A1,new demonstrate,1632,证明在这里,実証するです,viejo demostrar,démontrer est bon,new demonstrate,xiǎo zhèngmíng,jisshou suru wa ōkii
1,sent_221,w_221,A1,phenomenon very nice,872,小现象,現象を食べる,pequeño fenómeno,grand phénomène,phenomenon very nice,xiànxiàng bùcuò,genshou wa furui
1,sent_222,w_222,A1,old comprehensive,1328,新全面的,あなたの包括的,pequeño comprensivo,compréhensif très bien,old comprehensive,dà quánmiàn de,houkatsuteki ga ii
1,sent_223,w_223,A1,fundamental is good,1295,小基本的,基本的があります,fundamental aquí ahora,j'aime fondamental,fundamental is good,jīběn de hěn měi,kihonteki wa ōkii
1,sent_224,w_224,A1,constitute is good,1377,新构成,あなたの構成する,tu constituir,votre constituer,constitute is good,wǒ de gòuchéng,kousei suru desu
1,sent_225,w_225,A1,I like paradigm,879,我的范式,私のパラダイム,mi paradigma,mon paradigme,I like paradigm,fànshì hěn hǎo,paradaimu desu
1,sent_226,w_226,A1,your eat,1372,我的吃,食べるがあります,gran comer,manger est bon,your eat,wǒ de chī,taberu wa furui
1,sent_227,w_227,A1,new water,926,新水,水は小さい,agua es bueno,grand eau,new water,shuǐ bùcuò,mizu ga arimasu
1,sent_228,w_228,A1,new house,1401,你的房子,私の家,casa es bueno,grand maison,new house,wǒ de fángzi,ie wa ōkii
1,sent_229,w_229,A1,big very nice,864,大在这里,大きいがいい,tu grande,votre grand,big very nice,xīn dà,watashi no ookii
1,sent_230,w_230,A1,happy is good,1004,高兴很美,嬉しいを食べる,tu feliz,votre heureux,happy is good,xiǎo gāoxìng,ureshii wa chiisai
1,sent_231,w_231,A1,big book,1055,小书,本がいい,tu libro,livre ici maintenant,big book,wǒ xǐhuān shū,hon wa atarashii
1,sent_232,w_232,A1,old study,1593,大学习,勉強するは古い,estudiar es bueno,étudier ici maintenant,old study,xuéxí hěn hǎo,benkyou suru ga ii
1,sent_233,w_233,A1,I like beautiful,1944,我的美丽,美しいです,gran hermoso,petit beau,I like beautiful,dà měilì,utsukushii wa atarashii
1,sent_234,w_234,A1,important is good,1998,新重要,重要は古い,importante muy bien,votre important,important is good,wǒ xǐhuān zhòngyào,juuyou wo taberu
1,sent_235,w_235,A1,old understand,1274,大理解,理解するがいい,gran entender,comprendre ici maintenant,old understand,xiǎo lǐjiě,rikai suru wo taberu
1,sent_236,w_236,A1,environment very nice,1119,我的环境,環境を食べる,gran medio ambiente,j'aime environnement,environment very nice,nǐ de huánjìng,kankyou ga ii
1,sent_237,w_237,A1,small develop,1749,大发展,発展するは新しい,desarrollar muy bien,petit développer,small develop,xiǎo fāzhǎn,watashi no hatten suru
1,sent_238,w_238,A1,your society,1050,我喜欢社会,私の社会,sociedad muy bien,société est bon,your society,shèhuì hěn hǎo,shakai ga arimasu
1,sent_239,w_239,A1,culture here now,1878,小文化,あなたの文化,cultura es bueno,nouveau culture,culture here now,wénhuà bùcuò,bunka desu
1,sent_240,w_240,A1,experience very nice,1183,我喜欢经验,経験があります,experiencia muy bien,j'aime expérience,experience very nice,jīngyàn bùcuò,keiken wa atarashii
1,sent_241,w_241,A1,significant here now,1705,新重要的,重要なは小さい,significativo muy bien,significatif très bien,significant here now,zhòngyào de zài zhèlǐ,juuyou na wa chiisai
1,sent_242,w_242,A1,analyze is good,1162,新分析,分析するがいい,analizar aquí ahora,nouveau analyser,analyze is good,fēnxī zài zhèlǐ,anata no bunseki suru
1,sent_243,w_243,A1,big complex,1748,我的复杂,複雑は古い,complejo aquí ahora,petit complexe,big complex,wǒ xǐhuān fùzá,fukuzatsu wa ōkii
1,sent_244,w_244,A1,small influence,1827,影响很美,影響するがあります,mi influir,nouveau influencer,small influence,wǒ de yǐngxiǎng,eikyou suru desu
1,sent_245,w_245,A1,my demonstrate,863,我喜欢证明,実証するは新しい,mi demostrar,démontrer est bon,my demonstrate,xiǎo zhèngmíng,jisshou suru wa ōkii
1,sent_246,w_246,A1,small phenomenon,1871,我喜欢现象,現象は新しい,nuevo fenómeno,j'aime phénomène,small phenomenon,dà xiànxiàng,genshou ga ii
1,sent_247,w_247,A1,new comprehensive,1173,全面的不错,包括的は新しい,viejo comprensivo,petit compréhensif,new comprehensive,quánmiàn de bùcuò,houkatsuteki ga ii
1,sent_248,w_248,A1,big fundamental,1678,小基本的,基本的です,pequeño fundamental,fondamental ici maintenant,big fundamental,xiǎo jīběn de,kihonteki ga ii
1,sent_249,w_249,A1,your constitute,1385,我的构成,構成するを食べる,constituir es bueno,nouveau constituer,your constitute,wǒ de gòuchéng,watashi no kousei suru
1,sent_250,w_250,A1,old paradigm,1083,范式很美,あなたのパラダイム,me gusta paradigma,paradigme très bien,old paradigm,nǐ de fànshì,watashi no paradaimu
1,sent_251,w_001,A2,eat is good,1457,大吃,食べるは古い,nuevo comer,manger très bien,eat is good,wǒ xǐhuān chī,taberu ga arimasu
1,sent_252,w_002,A2,my water,1844,你的水,水は新しい,agua aquí ahora,grand eau,my water,xīn shuǐ,anata no mizu
1,sent_253,w_003,A2,big house,1419,我喜欢房子,家は新しい,viejo casa,j'aime maison,big house,wǒ de fángzi,ie ga ii
1,sent_254,w_004,A2,your big,1932,你的大,大きいがいい,tu grande,petit grand,your big,wǒ de dà,watashi no ookii
1,sent_255,w_005,A2,new happy,1086,你的高兴,嬉しいがあります,feliz muy bien,heureux très bien,new happy,nǐ de gāoxìng,anata no ureshii
1,sent_256,w_006,A2,big book,1160,书在这里,本がいい,viejo libro,livre est bon,big book,wǒ xǐhuān shū,hon ga arimasu
1,sent_257,w_007,A2,new study,1556,学习在这里,私の勉強する,viejo estudiar,étudier ici maintenant,new study,wǒ de xuéxí,watashi no benkyou suru
1,sent_258,w_008,A2,big beautiful,1454,美丽不错,美しいは古い,mi hermoso,votre beau,big beautiful,wǒ xǐhuān měilì,watashi no utsukushii
1,sent_259,w_009,A2,big important,1634,小重要,重要がいい,nuevo importante,grand important,big important,zhòngyào bùcuò,juuyou wa furui
1,sent_260,w_010,A2,understand here now,1673,大理解,理解するを食べる,gran entender,comprendre très bien,understand here now,lǐjiě hěn hǎo,rikai suru wa chiisai
1,sent_261,w_011,A2,environment very nice,1513,你的环境,環境は小さい,medio ambiente es bueno,mon environnement,environment very nice,huánjìng zài zhèlǐ,watashi no kankyou
1,sent_262,w_012,A2,I like develop,1665,发展不错,発展するは古い,desarrollar muy bien,vieux développer,I like develop,fāzhǎn hěn měi,hatten suru wa ōkii
1,sent_263,w_013,A2,old society,992,新社会,社会は小さい,nuevo sociedad,nouveau société,old society,nǐ de shèhuì,shakai wa furui
1,sent_264,w_014,A2,new culture,1898,文化不错,文化があります,tu cultura,mon culture,new culture,wénhuà hěn hǎo,watashi no bunka
1,sent_265,w_015,A2,I like experience,1941,大经验,経験を食べる,pequeño experiencia,petit expérience,I like experience,jīngyàn bùcuò,keiken wo taberu
1,sent_266,w_016,A2,I like significant,1217,重要的很好,重要なを食べる,mi significativo,votre significatif,I like significant,zhòngyào de hěn hǎo,juuyou na desu
1,sent_267,w_017,A2,I like analyze,1479,大分析,私の分析する,gran analizar,vieux analyser,I like analyze,fēnxī zài zhèlǐ,anata no bunseki suru
1,sent_268,w_018,A2,complex is good,1973,复杂很好,複雑がいい,nuevo complejo,complexe est bon,complex is good,fùzá zài zhèlǐ,fukuzatsu wo taberu
1,sent_269,w_019,A2,influence here now,1126,影响在这里,影響するです,gran influir,mon influencer,influence here now,xīn yǐngxiǎng,eikyou suru desu
1,sent_270,w_020,A2,old demonstrate,1567,小证明,実証するを食べる,demostrar muy bien,j'aime démontrer,old demonstrate,zhèngmíng hěn hǎo,jisshou suru wo taberu
1,sent_271,w_021,A2,phenomenon here now,931,现象在这里,現象は大きい,viejo fenómeno,phénomène est bon,phenomenon here now,wǒ de xiànxiàng,genshou wa chiisai
1,sent_272,w_022,A2,comprehensive is good,1154,全面的很美,包括的は新しい,comprensivo muy bien,compréhensif ici maintenant,comprehensive is good,quánmiàn de hěn hǎo,houkatsuteki wa ōkii
1,sent_273,w_023,A2,fundamental is good,1943,新基本的,あなたの基本的,mi fundamental,petit fondamental,fundamental is good,wǒ de jīběn de,anata no kihonteki
1,sent_274,w_024,A2,constitute is good,1999,小构成,構成するは新しい,constituir aquí ahora,j'aime constituer,constitute is good,wǒ xǐhuān gòuchéng,kousei suru wa ōkii
1,sent_275,w_025,A2,I like paradigm,1348,范式在这里,パラダイムは小さい,paradigma aquí ahora,paradigme est bon,I like paradigm,nǐ de fànshì,paradaimu wa atarashii
1,sent_276,w_026,A2,eat very nice,945,吃在这里,私の食べる,pequeño comer,manger ici maintenant,eat very nice,nǐ de chī,taberu ga arimasu
1,sent_277,w_027,A2,water here now,1940,水在这里,水は新しい,viejo agua,mon eau,water here now,shuǐ bùcuò,mizu wa furui
1,sent_278,w_028,A2,big house,1836,房子很好,私の家,pequeño casa,j'aime maison,big house,nǐ de fángzi,anata no ie
1,sent_279,w_029,A2,your big,854,我的大,大きいは古い,me gusta grande,nouveau grand,your big,dà dà,ookii wa chiisai
1,sent_280,w_030,A2,your happy,1402,新高兴,嬉しいは小さい,feliz muy bien,heureux très bien,your happy,gāoxìng zài zhèlǐ,ureshii desu
1,sent_281,w_031,A2,my book,1340,你的书,本は小さい,libro muy bien,livre très bien,my book,shū hěn hǎo,hon ga ii
1,sent_282,w_032,A2,new study,1779,学习在这里,あなたの勉強する,viejo estudiar,petit étudier,new study,xuéxí hěn hǎo,benkyou suru ga arimasu
1,sent_283,w_033,A2,new beautiful,917,小美丽,美しいがいい,me gusta hermoso,beau ici maintenant,new beautiful,měilì bùcuò,utsukushii ga arimasu
1,sent_284,w_034,A2,important very nice,1136,新重要,重要は小さい,pequeño importante,vieux important,important very nice,xiǎo zhòngyào,juuyou wo taberu
1,sent_285,w_035,A2,my understand,1836,我喜欢理解,理解するを食べる,gran entender,comprendre est bon,my understand,wǒ xǐhuān lǐjiě,rikai suru desu
1,sent_286,w_036,A2,my environment,848,环境不错,環境は小さい,medio ambiente es bueno,vieux environnement,my environment,xiǎo huánjìng,kankyou wa atarashii
1,sent_287,w_037,A2,I like develop,1611,大发展,あなたの発展する,me gusta desarrollar,développer est bon,I like develop,fāzhǎn zài zhèlǐ,hatten suru wa chiisai
